9408.0, -9.7831, -13.3, 0.0051, 0.0
9501.0, -122.7701, -13.14, -0.1736, 0.0
9605.0, -179.6665, -13.05, -0.0071, 0.0
9699.0, -168.7633, -13.03, 0.0416, 0.0
9802.0, -131.8392, -13.24, 0.0374, 0.0
9905.0, -89.4531, -13.14, 0.0427, 0.0
10007.0, -54.9753, -13.09, 0.0335, 0.0
10100.0, -37.5762, -13.04, -0.0113, 0.0
10204.0, -94.1443, -13.04, -0.8039, 0.0
10308.0, 38.3836, -13.05, 0.8417, 0.0
10401.0, 99.6249, -13.12, 0.0456, 0.0
10505.0, 130.6606, -13.09, 0.0519, 0.0
10607.0, 103.3038, -13.1, -0.0232, 0.0
10701.0, 89.5713, -12.9, 0.0568, 0.0
10805.0, -95.0154, -13.1, 0.0595, 0.0
10908.0, -196.5707, -12.97, 0.0475, 0.0
11001.0, -247.5537, -13.0, 0.0281, 0.0
11104.0, -240.448, -13.09, 0.0443, 0.0
11208.0, -197.2318, -13.07, -0.0127, 0.0
11301.0, -157.6322, -12.91, -0.039, 0.0
11403.0, -117.2878, -13.04, -0.0457, 0.0
11507.0, -81.2126, -13.03, -0.029, 0.0
11599.0, -60.7076, -12.99, 0.0197, 0.0
11702.0, -40.8019, -12.92, 0.0079, 0.0
11805.0, -31.986, -12.87, -0.0126, 0.0
11908.0, -28.9121, -13.08, -0.0197, 0.0
12001.0, -27.9041, -13.0, -0.022, 0.0
12105.0, 22.7545, -13.08, 0.0037, 0.0
12208.0, 72.7742, -12.99, 0.0232, 0.0
12301.0, 84.6173, -13.18, 0.0094, 0.0
12403.0, 63.7867, -13.06, -0.0487, 0.0
12507.0, 114.5747, -12.98, -0.4343, 0.0
12600.0, -24.69, -12.98, -0.2645, 0.0
12703.0, -166.3727, -13.01, 0.0075, 0.0
12806.0, -234.7682, -12.96, 0.1204, 0.0
12899.0, -243.9658, -13.01, -0.0557, 0.0
13003.0, -202.2166, -13.05, -0.0772, 0.0
13106.0, -147.4286, -12.99, -0.0572, 0.0
13199.0, -106.5672, -13.31, -0.0313, 0.0
13302.0, -68.7304, -13.17, -0.0306, 0.0
13404.0, -44.4387, -12.98, -0.0278, 0.0
13507.0, -35.4645, -12.94, -0.0208, 0.0
13600.0, -32.5216, -13.05, -0.0185, 0.0
13704.0, 24.4364, -12.85, -0.0128, -0.0
13807.0, 90.3907, -12.97, 0.0422, 0.0
13900.0, 107.4983, -12.97, 0.0736, 0.0
14002.0, 91.8717, -13.0, 0.0224, 0.0
14105.0, 64.9023, -12.89, -0.009, 0.0
14199.0, -0.9045, -13.01, -0.0143, 0.0
14302.0, -110.285, -12.95, -0.0637, 0.0
14406.0, -168.747, -13.08, -0.0259, 0.0
14500.0, -180.749, -12.99, -0.0374, 0.0
14604.0, -164.9186, -12.97, -0.0869, 0.0
